[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]  128    0    0    9 / 1000     3.7s test_prop_SinglePreserve (collecting)
[ ]  136    0    0    9 / 1000     4.7s test_prop_SinglePreserve (collecting)
[ ]  140    0    0    9 / 1000     4.9s test_prop_SinglePreserve (collecting)
[ ]  168    0    0   10 / 1000     5.7s test_prop_SinglePreserve (collecting)
[ ]  176    0    0   10 / 1000     6.5s test_prop_SinglePreserve (collecting)
[ ]  215    0    0   14 / 1000     7.4s test_prop_SinglePreserve (collecting)
[ ]  242    0    0   16 / 1000     7.5s test_prop_SinglePreserve (collecting)
[ ]  243    0    0   16 / 1000     7.6s test_prop_SinglePreserve (collecting)
[ ]  260    0    0   18 / 1000     8.4s test_prop_SinglePreserve (collecting)
[ ]  265    0    0   19 / 1000    10.7s test_prop_SinglePreserve (collecting)
[ ]  311    0    0   25 / 1000    10.8s test_prop_SinglePreserve (collecting)
[ ]  325    0    0   25 / 1000    13.0s test_prop_SinglePreserve (collecting)
[ ]  337    0    0   27 / 1000    14.1s test_prop_SinglePreserve (collecting)
[ ]  346    0    0   28 / 1000    16.7s test_prop_SinglePreserve (collecting)
[ ]  383    0    0   32 / 1000    17.2s test_prop_SinglePreserve (collecting)
[ ]  398    0    0   32 / 1000    18.2s test_prop_SinglePreserve (collecting)
[ ]  401    0    0   32 / 1000    18.4s test_prop_SinglePreserve (collecting)
[ ]  423    0    0   32 / 1000    19.2s test_prop_SinglePreserve (collecting)
[ ]  430    0    0   32 / 1000    19.4s test_prop_SinglePreserve (collecting)
[ ]  432    0    0   32 / 1000    20.1s test_prop_SinglePreserve (collecting)
[ ]  450    0    0   33 / 1000    21.1s test_prop_SinglePreserve (collecting)
[ ]  485    0    0   33 / 1000    21.8s test_prop_SinglePreserve (collecting)
[ ]  487    0    0   33 / 1000    22.7s test_prop_SinglePreserve (collecting)
[ ]  521    0    0   36 / 1000    22.8s test_prop_SinglePreserve (collecting)
[ ]  541    0    0   39 / 1000    22.9s test_prop_SinglePreserve (collecting)
[ ]  549    0    0   40 / 1000    23.7s test_prop_SinglePreserve (collecting)
[ ]  589    0    0   45 / 1000    23.8s test_prop_SinglePreserve (collecting)
[ ]  611    0    0   46 / 1000    23.9s test_prop_SinglePreserve (collecting)
[ ]  641    0    0   48 / 1000    24.7s test_prop_SinglePreserve (collecting)
[ ]  657    0    0   50 / 1000    25.4s test_prop_SinglePreserve (collecting)
[ ]  680    0    0   53 / 1000    25.5s test_prop_SinglePreserve (collecting)
[ ]  698    0    0   57 / 1000    25.7s test_prop_SinglePreserve (collecting)
[ ]  752    0    0   62 / 1000    26.1s test_prop_SinglePreserve (collecting)
[ ]  765    0    0   64 / 1000    26.9s test_prop_SinglePreserve (collecting)
[ ]  772    0    0   64 / 1000    27.0s test_prop_SinglePreserve (collecting)
[ ]  779    0    0   64 / 1000    27.7s test_prop_SinglePreserve (collecting)
[ ]  796    0    0   65 / 1000    28.1s test_prop_SinglePreserve (collecting)
[ ]  800    0    0   65 / 1000    28.9s test_prop_SinglePreserve (collecting)
[ ]  805    0    0   65 / 1000    29.6s test_prop_SinglePreserve (collecting)
[ ]  823    0    0   67 / 1000    31.9s test_prop_SinglePreserve (collecting)
[ ]  839    0    0   67 / 1000    32.0s test_prop_SinglePreserve (collecting)
[ ]  846    0    0   67 / 1000    34.8s test_prop_SinglePreserve (collecting)
[ ]  861    0    0   69 / 1000    35.6s test_prop_SinglePreserve (collecting)
[ ]  866    0    0   70 / 1000    36.3s test_prop_SinglePreserve (collecting)
[ ]  882    0    0   71 / 1000    36.4s test_prop_SinglePreserve (collecting)
[ ]  891    0    0   71 / 1000    36.6s test_prop_SinglePreserve (collecting)
[ ]  900    0    0   73 / 1000    37.5s test_prop_SinglePreserve (collecting)
[ ]  901    0    0   73 / 1000    38.3s test_prop_SinglePreserve (collecting)
[ ]  914    0    0   74 / 1000    38.4s test_prop_SinglePreserve (collecting)
[ ]  936    0    0   76 / 1000    39.1s test_prop_SinglePreserve (collecting)
[ ]  952    0    0   76 / 1000    41.6s test_prop_SinglePreserve (collecting)
[ ]  964    0    0   76 / 1000    41.7s test_prop_SinglePreserve (collecting)
[ ]  966    0    0   76 / 1000    42.3s test_prop_SinglePreserve (collecting)
[ ]  994    0    0   77 / 1000    42.4s test_prop_SinglePreserve (collecting)
[ ] 1036    0    0   80 / 1000    43.4s test_prop_SinglePreserve (collecting)
[ ] 1038    0    0   81 / 1000    43.6s test_prop_SinglePreserve (collecting)
[ ] 1041    0    0   81 / 1000    44.3s test_prop_SinglePreserve (collecting)
[ ] 1053    0    0   81 / 1000    44.6s test_prop_SinglePreserve (collecting)
[ ] 1054    0    0   81 / 1000    44.9s test_prop_SinglePreserve (collecting)
[ ] 1079    0    0   83 / 1000    45.7s test_prop_SinglePreserve (collecting)
[ ] 1102    0    0   86 / 1000    46.4s test_prop_SinglePreserve (collecting)
[ ] 1103    0    0   86 / 1000    47.1s test_prop_SinglePreserve (collecting)
[ ] 1106    0    0   86 / 1000    47.2s test_prop_SinglePreserve (collecting)
[ ] 1153    0    0   88 / 1000    47.3s test_prop_SinglePreserve (collecting)
[ ] 1157    0    0   89 / 1000    47.6s test_prop_SinglePreserve (collecting)
[ ] 1165    0    0   91 / 1000    50.0s test_prop_SinglePreserve (collecting)
[ ] 1169    0    0   91 / 1000    50.1s test_prop_SinglePreserve (collecting)
[ ] 1176    0    0   91 / 1000    50.2s test_prop_SinglePreserve (collecting)
[ ] 1195    0    0   92 / 1000    50.3s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0   94 / 1000    50.3s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 50279.47]
