[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]  964    0    0   68 / 1000    44.6s test_prop_SinglePreserve (collecting)
[ ]  967    0    0   68 / 1000    44.8s test_prop_SinglePreserve (collecting)
[ ]  990    0    0   69 / 1000    44.9s test_prop_SinglePreserve (collecting)
[ ] 1014    0    0   71 / 1000    45.0s test_prop_SinglePreserve (collecting)
[ ] 1045    0    0   76 / 1000    45.1s test_prop_SinglePreserve (collecting)
[ ] 1054    0    0   78 / 1000    45.9s test_prop_SinglePreserve (collecting)
[ ] 1093    0    0   79 / 1000    46.0s test_prop_SinglePreserve (collecting)
[ ] 1096    0    0   79 / 1000    46.7s test_prop_SinglePreserve (collecting)
[ ] 1118    0    0   81 / 1000    46.9s test_prop_SinglePreserve (collecting)
[ ] 1129    0    0   82 / 1000    47.0s test_prop_SinglePreserve (collecting)
[ ] 1143    0    0   83 / 1000    49.3s test_prop_SinglePreserve (collecting)
[ ] 1144    0    0   83 / 1000    49.5s test_prop_SinglePreserve (collecting)
[ ] 1172    0    0   84 / 1000    49.6s test_prop_SinglePreserve (collecting)
[ ] 1191    0    0   85 / 1000    49.8s test_prop_SinglePreserve (collecting)
[ ] 1197    0    0   85 / 1000    50.1s test_prop_SinglePreserve (collecting)
[ ] 1199    0    0   86 / 1000    50.9s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0   86 / 1000    50.9s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 50719.31]
[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]   24    0    0    1 / 1000     0.1s test_prop_SinglePreserve (collecting)
[ ]   28    0    0    1 / 1000     2.4s test_prop_SinglePreserve (collecting)
[ ]   42    0    0    1 / 1000     3.2s test_prop_SinglePreserve (collecting)
[ ]   71    0    0    5 / 1000     3.4s test_prop_SinglePreserve (collecting)
[ ]   77    0    0    6 / 1000     4.3s test_prop_SinglePreserve (collecting)
[ ]   83    0    0    6 / 1000     6.5s test_prop_SinglePreserve (collecting)
[ ]   84    0    0    6 / 1000     7.0s test_prop_SinglePreserve (collecting)
[ ]  102    0    0    6 / 1000     7.1s test_prop_SinglePreserve (collecting)
[ ]  152    0    0    8 / 1000     7.2s test_prop_SinglePreserve (collecting)
[ ]  166    0    0    9 / 1000     7.3s test_prop_SinglePreserve (collecting)
[ ]  183    0    0   11 / 1000     9.6s test_prop_SinglePreserve (collecting)
[ ]  186    0    0   11 / 1000     9.7s test_prop_SinglePreserve (collecting)
[ ]  190    0    0   11 / 1000    12.1s test_prop_SinglePreserve (collecting)
[ ]  218    0    0   15 / 1000    12.3s test_prop_SinglePreserve (collecting)
[ ]  225    0    0   15 / 1000    12.4s test_prop_SinglePreserve (collecting)
[ ]  256    0    0   18 / 1000    14.9s test_prop_SinglePreserve (collecting)
[ ]  261    0    0   18 / 1000    15.5s test_prop_SinglePreserve (collecting)
[ ]  272    0    0   20 / 1000    18.1s test_prop_SinglePreserve (collecting)
[ ]  312    0    0   24 / 1000    18.9s test_prop_SinglePreserve (collecting)
[ ]  367    0    0   30 / 1000    19.0s test_prop_SinglePreserve (collecting)
[ ]  381    0    0   31 / 1000    19.1s test_prop_SinglePreserve (collecting)
[ ]  388    0    0   32 / 1000    19.8s test_prop_SinglePreserve (collecting)
[ ]  398    0    0   33 / 1000    22.1s test_prop_SinglePreserve (collecting)
[ ]  424    0    0   35 / 1000    22.2s test_prop_SinglePreserve (collecting)
[ ]  470    0    0   40 / 1000    24.4s test_prop_SinglePreserve (collecting)
[ ]  481    0    0   41 / 1000    26.9s test_prop_SinglePreserve (collecting)
[ ]  530    0    0   46 / 1000    27.0s test_prop_SinglePreserve (collecting)
[ ]  554    0    0   49 / 1000    29.2s test_prop_SinglePreserve (collecting)
[ ]  565    0    0   49 / 1000    31.4s test_prop_SinglePreserve (collecting)
[ ]  581    0    0   51 / 1000    31.9s test_prop_SinglePreserve (collecting)
[ ]  589    0    0   53 / 1000    34.2s test_prop_SinglePreserve (collecting)
[ ]  616    0    0   55 / 1000    36.4s test_prop_SinglePreserve (collecting)
[ ]  631    0    0   56 / 1000    36.5s test_prop_SinglePreserve (collecting)
[ ]  635    0    0   56 / 1000    37.2s test_prop_SinglePreserve (collecting)
[ ]  640    0    0   56 / 1000    37.3s test_prop_SinglePreserve (collecting)
[ ]  649    0    0   57 / 1000    37.6s test_prop_SinglePreserve (collecting)
[ ]  658    0    0   59 / 1000    37.7s test_prop_SinglePreserve (collecting)
[ ]  663    0    0   59 / 1000    38.0s test_prop_SinglePreserve (collecting)
[ ]  679    0    0   60 / 1000    38.1s test_prop_SinglePreserve (collecting)
[ ]  682    0    0   60 / 1000    38.8s test_prop_SinglePreserve (collecting)
[ ]  720    0    0   64 / 1000    39.7s test_prop_SinglePreserve (collecting)
[ ]  755    0    0   68 / 1000    39.9s test_prop_SinglePreserve (collecting)
[ ]  759    0    0   68 / 1000    40.7s test_prop_SinglePreserve (collecting)
[ ]  760    0    0   68 / 1000    41.0s test_prop_SinglePreserve (collecting)
[ ]  792    0    0   70 / 1000    41.8s test_prop_SinglePreserve (collecting)
[ ]  808    0    0   70 / 1000    41.9s test_prop_SinglePreserve (collecting)
[ ]  809    0    0   70 / 1000    44.3s test_prop_SinglePreserve (collecting)
[ ]  847    0    0   76 / 1000    44.4s test_prop_SinglePreserve (collecting)
[ ]  886    0    0   84 / 1000    44.7s test_prop_SinglePreserve (collecting)
[ ]  887    0    0   84 / 1000    45.6s test_prop_SinglePreserve (collecting)
[ ]  893    0    0   84 / 1000    46.3s test_prop_SinglePreserve (collecting)
[ ]  911    0    0   87 / 1000    46.4s test_prop_SinglePreserve (collecting)
[ ]  924    0    0   87 / 1000    46.6s test_prop_SinglePreserve (collecting)
[ ]  943    0    0   89 / 1000    48.8s test_prop_SinglePreserve (collecting)
[ ]  951    0    0   89 / 1000    49.7s test_prop_SinglePreserve (collecting)
[ ] 1022    0    0   96 / 1000    49.8s test_prop_SinglePreserve (collecting)
[ ] 1069    0    0  104 / 1000    52.6s test_prop_SinglePreserve (collecting)
[ ] 1096    0    0  104 / 1000    52.7s test_prop_SinglePreserve (collecting)
[ ] 1146    0    0  108 / 1000    52.8s test_prop_SinglePreserve (collecting)
[ ] 1171    0    0  112 / 1000    53.6s test_prop_SinglePreserve (collecting)
[ ] 1177    0    0  113 / 1000    54.5s test_prop_SinglePreserve (collecting)
[ ] 1181    0    0  113 / 1000    54.7s test_prop_SinglePreserve (collecting)
[ ] 1185    0    0  113 / 1000    54.9s test_prop_SinglePreserve (collecting)
[ ] 1187    0    0  113 / 1000    55.2s test_prop_SinglePreserve (collecting)
[ ] 1194    0    0  114 / 1000    55.4s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0  115 / 1000    55.4s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 55356.40]
