[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]  729    0    0   50 / 1000    30.1s test_prop_SinglePreserve (collecting)
[ ]  768    0    0   51 / 1000    32.5s test_prop_SinglePreserve (collecting)
[ ]  788    0    0   52 / 1000    33.3s test_prop_SinglePreserve (collecting)
[ ]  791    0    0   52 / 1000    33.5s test_prop_SinglePreserve (collecting)
[ ]  812    0    0   53 / 1000    33.6s test_prop_SinglePreserve (collecting)
[ ]  815    0    0   53 / 1000    36.0s test_prop_SinglePreserve (collecting)
[ ]  835    0    0   54 / 1000    36.6s test_prop_SinglePreserve (collecting)
[ ]  846    0    0   55 / 1000    37.0s test_prop_SinglePreserve (collecting)
[ ]  861    0    0   56 / 1000    37.7s test_prop_SinglePreserve (collecting)
[ ]  885    0    0   56 / 1000    37.8s test_prop_SinglePreserve (collecting)
[ ]  896    0    0   57 / 1000    38.5s test_prop_SinglePreserve (collecting)
[ ]  908    0    0   57 / 1000    39.2s test_prop_SinglePreserve (collecting)
[ ]  915    0    0   58 / 1000    39.3s test_prop_SinglePreserve (collecting)
[ ]  924    0    0   59 / 1000    40.1s test_prop_SinglePreserve (collecting)
[ ]  945    0    0   60 / 1000    40.2s test_prop_SinglePreserve (collecting)
[ ]  961    0    0   61 / 1000    40.3s test_prop_SinglePreserve (collecting)
[ ]  979    0    0   63 / 1000    41.2s test_prop_SinglePreserve (collecting)
[ ]  988    0    0   63 / 1000    43.5s test_prop_SinglePreserve (collecting)
[ ]  993    0    0   64 / 1000    44.0s test_prop_SinglePreserve (collecting)
[ ] 1024    0    0   65 / 1000    46.6s test_prop_SinglePreserve (collecting)
[ ] 1036    0    0   65 / 1000    46.7s test_prop_SinglePreserve (collecting)
[ ] 1039    0    0   65 / 1000    47.4s test_prop_SinglePreserve (collecting)
[ ] 1071    0    0   69 / 1000    50.0s test_prop_SinglePreserve (collecting)
[ ] 1115    0    0   72 / 1000    50.1s test_prop_SinglePreserve (collecting)
[ ] 1159    0    0   75 / 1000    50.2s test_prop_SinglePreserve (collecting)
[ ] 1169    0    0   75 / 1000    50.6s test_prop_SinglePreserve (collecting)
[ ] 1179    0    0   77 / 1000    50.9s test_prop_SinglePreserve (collecting)
[ ] 1186    0    0   77 / 1000    53.0s test_prop_SinglePreserve (collecting)
[ ] 1190    0    0   77 / 1000    53.8s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0   79 / 1000    53.8s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 53791.64]
[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]   23    0    0    2 / 1000     0.8s test_prop_SinglePreserve (collecting)
[ ]   43    0    0    3 / 1000     1.0s test_prop_SinglePreserve (collecting)
[ ]   85    0    0    8 / 1000     1.1s test_prop_SinglePreserve (collecting)
[ ]  124    0    0    9 / 1000     1.9s test_prop_SinglePreserve (collecting)
[ ]  130    0    0    9 / 1000     4.1s test_prop_SinglePreserve (collecting)
[ ]  139    0    0   10 / 1000     6.4s test_prop_SinglePreserve (collecting)
[ ]  150    0    0   12 / 1000     6.5s test_prop_SinglePreserve (collecting)
[ ]  168    0    0   13 / 1000     6.7s test_prop_SinglePreserve (collecting)
[ ]  229    0    0   17 / 1000     7.8s test_prop_SinglePreserve (collecting)
[ ]  242    0    0   17 / 1000     7.9s test_prop_SinglePreserve (collecting)
[ ]  273    0    0   17 / 1000     8.0s test_prop_SinglePreserve (collecting)
[ ]  274    0    0   17 / 1000    10.0s test_prop_SinglePreserve (collecting)
[ ]  279    0    0   17 / 1000    10.8s test_prop_SinglePreserve (collecting)
[ ]  282    0    0   17 / 1000    11.7s test_prop_SinglePreserve (collecting)
[ ]  308    0    0   17 / 1000    12.5s test_prop_SinglePreserve (collecting)
[ ]  317    0    0   18 / 1000    12.6s test_prop_SinglePreserve (collecting)
[ ]  325    0    0   19 / 1000    14.8s test_prop_SinglePreserve (collecting)
[ ]  364    0    0   20 / 1000    14.9s test_prop_SinglePreserve (collecting)
[ ]  365    0    0   20 / 1000    15.1s test_prop_SinglePreserve (collecting)
[ ]  368    0    0   20 / 1000    15.3s test_prop_SinglePreserve (collecting)
[ ]  382    0    0   21 / 1000    15.4s test_prop_SinglePreserve (collecting)
[ ]  396    0    0   21 / 1000    16.2s test_prop_SinglePreserve (collecting)
[ ]  413    0    0   22 / 1000    17.0s test_prop_SinglePreserve (collecting)
[ ]  450    0    0   23 / 1000    17.2s test_prop_SinglePreserve (collecting)
[ ]  481    0    0   27 / 1000    17.3s test_prop_SinglePreserve (collecting)
[ ]  494    0    0   27 / 1000    19.5s test_prop_SinglePreserve (collecting)
[ ]  505    0    0   27 / 1000    20.3s test_prop_SinglePreserve (collecting)
[ ]  527    0    0   32 / 1000    20.4s test_prop_SinglePreserve (collecting)
[ ]  536    0    0   32 / 1000    22.5s test_prop_SinglePreserve (collecting)
[ ]  538    0    0   32 / 1000    23.0s test_prop_SinglePreserve (collecting)
[ ]  572    0    0   36 / 1000    23.1s test_prop_SinglePreserve (collecting)
[ ]  590    0    0   36 / 1000    23.3s test_prop_SinglePreserve (collecting)
[ ]  594    0    0   37 / 1000    24.1s test_prop_SinglePreserve (collecting)
[ ]  598    0    0   37 / 1000    24.8s test_prop_SinglePreserve (collecting)
[ ]  614    0    0   39 / 1000    25.8s test_prop_SinglePreserve (collecting)
[ ]  626    0    0   40 / 1000    26.4s test_prop_SinglePreserve (collecting)
[ ]  652    0    0   41 / 1000    26.7s test_prop_SinglePreserve (collecting)
[ ]  665    0    0   41 / 1000    27.5s test_prop_SinglePreserve (collecting)
[ ]  680    0    0   42 / 1000    29.8s test_prop_SinglePreserve (collecting)
[ ]  700    0    0   42 / 1000    29.9s test_prop_SinglePreserve (collecting)
[ ]  708    0    0   42 / 1000    30.8s test_prop_SinglePreserve (collecting)
[ ]  731    0    0   44 / 1000    32.8s test_prop_SinglePreserve (collecting)
[ ]  753    0    0   46 / 1000    32.9s test_prop_SinglePreserve (collecting)
[ ]  760    0    0   47 / 1000    33.5s test_prop_SinglePreserve (collecting)
[ ]  766    0    0   47 / 1000    33.7s test_prop_SinglePreserve (collecting)
[ ]  782    0    0   49 / 1000    36.3s test_prop_SinglePreserve (collecting)
[ ]  792    0    0   50 / 1000    36.4s test_prop_SinglePreserve (collecting)
[ ]  796    0    0   51 / 1000    36.5s test_prop_SinglePreserve (collecting)
[ ]  804    0    0   51 / 1000    36.6s test_prop_SinglePreserve (collecting)
[ ]  806    0    0   51 / 1000    37.1s test_prop_SinglePreserve (collecting)
[ ]  847    0    0   55 / 1000    37.2s test_prop_SinglePreserve (collecting)
[ ]  896    0    0   61 / 1000    38.2s test_prop_SinglePreserve (collecting)
[ ]  899    0    0   61 / 1000    39.0s test_prop_SinglePreserve (collecting)
[ ]  947    0    0   66 / 1000    39.3s test_prop_SinglePreserve (collecting)
[ ]  959    0    0   68 / 1000    40.1s test_prop_SinglePreserve (collecting)
[ ]  966    0    0   68 / 1000    40.3s test_prop_SinglePreserve (collecting)
[ ]  989    0    0   69 / 1000    41.1s test_prop_SinglePreserve (collecting)
[ ] 1022    0    0   73 / 1000    43.4s test_prop_SinglePreserve (collecting)
[ ] 1040    0    0   76 / 1000    43.6s test_prop_SinglePreserve (collecting)
[ ] 1043    0    0   77 / 1000    44.3s test_prop_SinglePreserve (collecting)
[ ] 1077    0    0   81 / 1000    45.2s test_prop_SinglePreserve (collecting)
[ ] 1082    0    0   81 / 1000    45.3s test_prop_SinglePreserve (collecting)
[ ] 1084    0    0   81 / 1000    46.0s test_prop_SinglePreserve (collecting)
[ ] 1092    0    0   81 / 1000    46.3s test_prop_SinglePreserve (collecting)
[ ] 1132    0    0   82 / 1000    47.2s test_prop_SinglePreserve (collecting)
[ ] 1145    0    0   82 / 1000    49.5s test_prop_SinglePreserve (collecting)
[ ] 1158    0    0   82 / 1000    49.6s test_prop_SinglePreserve (collecting)
[ ] 1167    0    0   82 / 1000    50.2s test_prop_SinglePreserve (collecting)
[ ] 1179    0    0   83 / 1000    50.4s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0   85 / 1000    50.5s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 50435.67]
